constituency,name,cdd_anom,cdd_trend,maxtmax_anom,pr_ann,pr_djf,pr_jja,rx5day_anom,rx5day_trend,txx_anom,txx_trend,t_anom,t_trend
E14001010,Wallasey,-0.41883945,-0.6362757,0.5249424,0.10484907,0.102298625,0.094485395,4.0546646,1.2159839,0.5249424,0.20325536,0.52186394,0.16597402
E14001011,Walsall North,0.031887054,-0.9105006,0.56772995,0.07704134,0.077264726,0.070897356,-1.2735596,1.130644,0.56772995,0.2221022,0.5305815,0.19460364
E14001012,Walsall South,-0.1601429,-0.9105006,0.54291725,0.07704134,0.077264726,0.070897356,-1.8920135,1.130644,0.54291725,0.2221022,0.53077984,0.19460364
E14001013,Walthamstow,0.10217857,-0.041939273,0.52456856,0.06250667,0.06741703,0.069036365,1.3245468,0.77984047,0.52456856,0.34430867,0.53137684,0.21677734
E14001014,Wansbeck,-0.45180988,-0.32266846,0.26855278,0.07373768,0.06318818,0.08809979,-0.21894455,0.73541,0.26855278,0.14961079,0.51155186,0.15968543
E14001015,Wantage,0.38447216,-0.62182456,0.5533311,0.07787381,0.08348421,0.0661911,-0.33035988,1.1334584,0.5533311,0.25680372,0.5354042,0.2057196
E14001016,Warley,0.044197083,-0.74928796,0.53351593,0.07739843,0.07743226,0.07102957,-1.3975601,1.1650625,0.53351593,0.2158075,0.53315544,0.19632356
E14001017,Warrington North,-0.5231924,-0.40548933,0.5094433,0.09349248,0.1114337,0.08491433,1.0005722,1.0615342,0.5094433,0.23917982,0.5256443,0.18478194
E14001018,Warrington South,-0.34493065,-0.40429705,0.50780296,0.09304081,0.10742158,0.08647187,0.4641037,1.0577366,0.50780296,0.2408373,0.5239792,0.1842888
E14001019,Warwick and Leamington,0.16593933,-0.55520195,0.51539993,0.078911774,0.07657309,0.07508665,-1.157547,1.2035856,0.51539993,0.24303487,0.53098583,0.20329002
E14001020,Washington and Sunderland West,-0.56376934,-0.35538363,0.24276161,0.06942459,0.072423644,0.070683695,1.3838043,0.78373605,0.24276161,0.10721469,0.51366425,0.16923976
E14001021,Watford,0.58623123,-0.48842114,0.53352356,0.06772982,0.07554254,0.0689555,-0.15677261,0.8642066,0.53352356,0.31302148,0.53230953,0.21401802
E14001022,Waveney,0.7118346,-0.09286654,0.45575905,0.07179336,0.068462685,0.068098195,-0.6533521,1.0078865,0.45575905,0.16502626,0.5253334,0.21756572
E14001023,Wealden,0.3156517,-0.16017699,0.58531415,0.08583442,0.1098334,0.061005693,1.2929299,1.0162038,0.58531415,0.27561748,0.52928483,0.21261133
E14001024,Weaver Vale,-0.3666649,-0.41786993,0.49279022,0.08581656,0.09262459,0.07936854,1.822052,0.98576057,0.49279022,0.22996126,0.5252876,0.18791014
E14001025,Wellingborough,0.2105074,-0.5265515,0.5210047,0.06764328,0.055091474,0.082336225,-0.6771431,0.9431898,0.5210047,0.29138112,0.5290909,0.21643776
E14001026,Wells,0.9097843,-0.3916634,0.6353545,0.09564567,0.112451196,0.08372252,-0.4706478,1.3258902,0.6353545,0.22801378,0.53556395,0.18486123
E14001027,Welwyn Hatfield,0.6434765,-0.4348473,0.5219822,0.066382036,0.07308226,0.068062484,0.109882355,0.84078044,0.5219822,0.31968862,0.52914333,0.21705535
E14001028,Wentworth and Dearne,-0.03913021,-0.6135401,0.51532745,0.079164244,0.06929559,0.10456753,-0.7287102,0.89607066,0.51532745,0.261472,0.5314293,0.1983876
E14001029,West Bromwich East,-0.1601429,-0.74928796,0.54291725,0.07739843,0.07743226,0.07102957,-1.8920135,1.1650625,0.54291725,0.2158075,0.53077984,0.19632356
E14001030,West Bromwich West,0.031887054,-0.74928796,0.56772995,0.07739843,0.07743226,0.07102957,-1.2735596,1.1650625,0.56772995,0.2158075,0.5305815,0.19632356
E14001031,West Dorset,0.64033765,-0.22589912,0.57108414,0.0899247,0.10213837,0.06628174,0.4874166,1.1701887,0.57108414,0.17872332,0.5370917,0.18086082
E14001032,West Ham,0.28695488,-0.20952639,0.52511215,0.06514086,0.07210749,0.07278432,1.2822189,0.77992433,0.52511215,0.3499702,0.52970505,0.21788462
E14001033,West Lancashire,-0.43804264,-0.67845106,0.462492,0.118256696,0.13161351,0.10985883,1.3887749,1.3047976,0.462492,0.21639724,0.52039623,0.16921063
E14001034,West Suffolk,0.46666574,-0.29791945,0.5348244,0.059089888,0.061074212,0.054601714,0.15207624,0.6548698,0.5348244,0.26721814,0.52768505,0.22136718
E14001035,West Worcestershire,0.028156826,-0.3846139,0.5745686,0.08082264,0.07982971,0.06665001,-0.8337348,1.257557,0.5745686,0.2108097,0.53384906,0.19823042
E14001036,Westminster North,0.23478508,-0.4736843,0.5476093,0.06714262,0.07530594,0.07167853,1.011528,0.81176245,0.5476093,0.33231527,0.5339327,0.21723123
E14001037,Westmorland and Lonsdale,-0.42786598,-0.38050738,0.3770251,0.17023925,0.29905504,0.122341424,2.5110023,1.8743057,0.3770251,0.22894794,0.5260044,0.17005742
E14001038,Weston-Super-Mare,0.8942013,-0.5581672,0.63564396,0.09889823,0.11150018,0.09193738,-0.34809875,1.3623228,0.63564396,0.25614572,0.5373392,0.18395355
E14001039,Wigan,-0.45942163,-0.64435476,0.48479557,0.10972509,0.13348389,0.10281868,0.41587448,1.19377,0.48479557,0.25338945,0.5242219,0.17514616
E14001040,Wimbledon,0.36304283,-0.45627967,0.53473854,0.070880316,0.08032563,0.07608502,1.0441818,0.82883185,0.53473854,0.33022943,0.53520393,0.21494526
E14001041,Winchester,0.3163042,-0.33577672,0.6218853,0.08754348,0.10518362,0.069727495,0.7022362,1.1298077,0.6218853,0.2410012,0.538126,0.19963709
E14001042,Windsor,0.6876812,-0.65508276,0.53064156,0.07122527,0.081723966,0.07008897,-0.74069595,0.87924266,0.53064156,0.2987001,0.5365057,0.21314035
E14001043,Wirral South,-0.37210274,-0.440844,0.4479704,0.090470225,0.09065983,0.07786869,3.3105927,1.0309875,0.4479704,0.20634684,0.52061844,0.17132266
E14001044,Wirral West,-0.21231747,-0.6362757,0.3972931,0.10484907,0.102298625,0.094485395,2.5211868,1.2159839,0.3972931,0.20325536,0.5182705,0.16597402
E14001045,Witham,0.42874464,-0.23634005,0.5700194,0.06129043,0.07363423,0.052435923,0.18724696,0.60584235,0.5700194,0.23703814,0.5265579,0.21347992
E14001046,Witney,0.597281,-0.45941257,0.550529,0.083439335,0.0850741,0.07357244,-0.6558752,1.2327085,0.550529,0.25584307,0.53174186,0.20478517
E14001047,Woking,0.6369591,-0.088170685,0.563179,0.07477516,0.08357361,0.074861035,-0.14199448,0.8869192,0.563179,0.29810414,0.53624535,0.21300548
E14001048,Wokingham,0.25507164,-0.3741419,0.545372,0.07470516,0.085091144,0.06727748,-1.443531,0.95606035,0.545372,0.27330402,0.5373211,0.20836364
E14001049,Wolverhampton North East,0.031887054,-0.7834787,0.56772995,0.07669458,0.077139586,0.06942783,-1.2735596,1.1090534,0.56772995,0.21279052,0.5305815,0.19368878
E14001050,Wolverhampton South East,0.031887054,-0.7834787,0.56772995,0.07669458,0.077139586,0.06942783,-1.2735596,1.1090534,0.56772995,0.21279052,0.5305815,0.19368878
E14001051,Wolverhampton South West,0.12318802,-0.6269029,0.5696125,0.07637335,0.07694901,0.067956835,-0.94537354,1.0876163,0.5696125,0.20221247,0.53138924,0.19323489
E14001052,Worcester,0.046373367,-0.44452232,0.5688343,0.07974222,0.07770897,0.0676061,-1.0918922,1.2515522,0.5688343,0.21338648,0.53435516,0.19880252
E14001053,Workington,-0.20115833,-0.6078321,0.36768952,0.14032644,0.2403241,0.11083482,1.8426971,1.3203048,0.36768952,0.24511603,0.51135576,0.15617703
E14001054,Worsley and Eccles South,-0.42246342,-0.36410016,0.50753784,0.10027569,0.13460344,0.08807477,-0.05999756,1.1154184,0.50753784,0.2504842,0.52503586,0.18315674
E14001055,Worthing West,0.2949257,-0.15754378,0.53858185,0.09497735,0.116316736,0.07294036,2.0648956,1.1950922,0.53858185,0.23469159,0.52783203,0.2028385
E14001056,Wycombe,0.42246437,-0.48125577,0.5717449,0.07153112,0.08228744,0.067938685,-0.5324135,0.9405444,0.5717449,0.28480706,0.53558636,0.21079803
E14001057,Wyre and Preston North,-0.3938403,-0.69253635,0.4136219,0.13825832,0.19455016,0.109842144,1.5463486,1.4606438,0.4136219,0.23773651,0.51938915,0.1691045
E14001058,Wyre Forest,0.027534485,-0.5576998,0.5648689,0.07761519,0.07781489,0.06769079,-0.70685196,1.1603436,0.5648689,0.18984655,0.5336933,0.19593962
E14001059,Wythenshawe and Sale East,-0.29782772,-0.4367974,0.49871063,0.095893085,0.1314677,0.077699594,-0.7992172,1.0859118,0.49871063,0.24396604,0.5235176,0.18562035
E14001060,Yeovil,0.50869495,-0.22937505,0.62166405,0.081759386,0.09192429,0.059814196,-0.10165151,1.083043,0.62166405,0.18147346,0.5374463,0.18571207
E14001061,York Central,-0.47826004,-0.36473286,0.44363594,0.07373857,0.0719121,0.08435294,0.9988289,0.8105619,0.44363594,0.20329261,0.5254631,0.19342022
E14001062,York Outer,-0.42874336,-0.5545031,0.4506785,0.072414614,0.06956322,0.08491159,0.96506757,0.7972977,0.4506785,0.20522943,0.5258325,0.19369365
N06000001,Belfast East,-0.008694649,-0.45342293,0.42136383,0.100985065,0.0796385,0.10468897,1.7948303,1.0188158,0.42136383,0.09051885,0.47685242,0.098930255
N06000002,Belfast North,0.015943527,-0.32117873,0.41303062,0.09313628,0.07274483,0.09518702,1.8428879,0.9526264,0.41303062,0.082501486,0.47570038,0.09647225
N06000003,Belfast South,-0.04492855,-0.40934938,0.43171883,0.09830535,0.07726295,0.10146853,2.3571167,0.9912651,0.43171883,0.088200234,0.47820282,0.098070584
N06000004,Belfast West,-0.04492855,-0.32117873,0.43171883,0.09313628,0.07274483,0.09518702,2.3571167,0.9526264,0.43171883,0.082501486,0.47820282,0.09647225
N06000005,East Antrim,-0.023768425,-0.21887678,0.36150703,0.100967266,0.091761425,0.10438522,2.130684,0.964116,0.36150703,0.12954876,0.46770066,0.09795446
N06000006,East Londonderry,-0.15205336,-0.08941987,0.36604914,0.106410876,0.110829026,0.102600306,2.1778271,1.1488605,0.36604914,0.098560005,0.46761325,0.095510975
N06000007,Fermanagh and South Tyrone,0.011720367,-0.16023564,0.39087203,0.115326636,0.13487189,0.11217625,2.03043,1.3076056,0.39087203,0.04744894,0.47720852,0.09080999
N06000008,Foyle,-0.22028923,0.12035231,0.36452103,0.10867618,0.13592157,0.0965098,1.5717621,1.214205,0.36452103,0.12765384,0.4664402,0.08929832
N06000009,Lagan Valley,0.026666831,-0.19970025,0.4452324,0.09076738,0.06764775,0.09912562,2.1329026,1.0141491,0.4452324,0.06487448,0.4788763,0.096061446
N06000010,Mid Ulster,-0.10118537,-0.16602024,0.40389338,0.099084444,0.09171459,0.10075587,2.0623376,1.094135,0.40389338,0.08335817,0.47617105,0.09952003
N06000011,Newry and Armagh,0.080506995,-0.101542905,0.44294414,0.09545768,0.07556887,0.105339654,2.56231,1.1410835,0.44294414,0.044847537,0.47863784,0.09810168
N06000012,North Antrim,-0.17874387,-0.17007998,0.38666877,0.09971365,0.09280087,0.10116197,2.1446004,1.012648,0.38666877,0.114262596,0.46778056,0.09746281
N06000013,North Down,-0.04202938,-0.3972568,0.36457253,0.107523836,0.085778564,0.11220273,3.0877304,1.0878713,0.36457253,0.09246498,0.46372223,0.10079213
N06000014,South Antrim,-0.11942043,-0.17686722,0.39321977,0.091061264,0.074388035,0.09334969,1.7566414,0.9599442,0.39321977,0.09417157,0.4708807,0.0967355
N06000015,South Down,0.012912056,-0.31642884,0.4184721,0.09970908,0.066984676,0.108027294,2.8404276,1.1171331,0.4184721,0.051160567,0.4757636,0.09801872
N06000016,Strangford,-0.032754134,-0.36490014,0.3760025,0.09869949,0.07594938,0.1050366,1.3641663,1.022895,0.3760025,0.0762334,0.47203237,0.10048623
N06000017,Upper Bann,0.04826107,-0.08291293,0.4230629,0.09040456,0.071068645,0.097684585,2.875248,1.0518938,0.4230629,0.06527178,0.47356358,0.09798146
N06000018,West Tyrone,-0.012092352,-0.065903895,0.39011657,0.1151303,0.1373087,0.104337744,1.6942186,1.2633878,0.39011657,0.07413894,0.47641057,0.092212975
S14000001,Aberdeen North,-0.12681103,-0.33287942,0.37066078,0.06745529,0.033978984,0.06269584,1.1575775,0.5920818,0.37066078,0.048122764,0.51231813,0.14277804
S14000002,Aberdeen South,-0.4050703,-0.29734766,0.36593437,0.066374585,0.03205204,0.06285475,1.1109695,0.60010886,0.36593437,0.026948003,0.5216956,0.14101385
S14000003,Airdrie and Shotts,-0.38695717,-0.3339241,0.39554405,0.123760626,0.22052239,0.080421835,1.259552,1.1811912,0.39554405,0.21442938,0.51769495,0.14698651
S14000004,Angus,-0.20487165,-0.4739366,0.34850374,0.1015058,0.1049884,0.08033868,2.376422,0.9266216,0.34850374,0.10739958,0.54099697,0.14732452
S14000005,Argyll and Bute,-0.18936865,-0.19517945,0.30090532,0.2023465,0.35060486,0.09231786,3.3210928,1.8082942,0.30090532,0.19008727,0.482842,0.13001984
S14000006,"Ayr, Carrick and Cumnock",-0.2339302,-0.5079717,0.3481018,0.14346923,0.24786113,0.086371034,2.2986598,1.2229725,0.3481018,0.18087596,0.5016896,0.12967813
S14000007,Banff and Buchan,-0.38250414,-0.2764662,0.29794517,0.063708335,0.019135252,0.06935675,0.72825676,0.54650986,0.29794517,0.0986361,0.5066448,0.13401094
S14000008,"Berwickshire, Roxburgh and Selkirk",-0.40260875,-0.35675278,0.41513264,0.09516041,0.14101753,0.08477046,-0.18653096,1.0358062,0.41513264,0.19226308,0.5271653,0.151038
S14000009,"Caithness, Sutherland and Easter Ross",-0.35422572,-0.19381368,0.2909922,0.09601843,0.13472289,0.024992144,0.53571844,0.7607845,0.2909922,0.17153558,0.50863445,0.12705757
S14000010,Central Ayrshire,-0.342391,-0.42644557,0.34235477,0.14970869,0.27923504,0.08040697,2.174694,1.1518427,0.34235477,0.20994115,0.49922132,0.13044739
S14000011,"Coatbridge, Chryston and Bellshill",-0.20507145,-0.55184,0.39317703,0.13510787,0.23552985,0.089033164,1.780632,1.2431651,0.39317703,0.20597437,0.52280664,0.1489831
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",-0.27101612,-0.29557857,0.401577,0.13900323,0.24008404,0.09015455,1.4032364,1.298634,0.401577,0.18249653,0.5224509,0.1518582
S14000013,Dumfries and Galloway,-0.054651782,-0.5082689,0.35469073,0.14689697,0.2264706,0.108921,3.457162,1.4427387,0.35469073,0.15640463,0.5079579,0.13950257
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",-0.24859092,-0.43953568,0.41106224,0.13774425,0.23489912,0.10494675,1.9184695,1.3587555,0.41106224,0.18922776,0.5247221,0.1485488
S14000015,Dundee East,-0.0014491081,-0.51744616,0.3270254,0.08810532,0.1045811,0.06954256,1.9706154,0.7816808,0.3270254,0.10099449,0.52874184,0.14544912
S14000016,Dundee West,-0.07536411,-0.5637343,0.3307457,0.093845665,0.117607966,0.07222943,2.4602432,0.84751964,0.3307457,0.091952845,0.5395622,0.14685503
S14000017,Dunfermline and West Fife,-0.43284956,-0.36701703,0.34453392,0.10480816,0.16614404,0.06928681,1.4710032,1.1114705,0.34453392,0.15096097,0.518408,0.14981842
S14000018,East Dunbartonshire,-0.19818926,-0.33864003,0.37243748,0.14576001,0.25229326,0.095922455,2.9479866,1.3086121,0.37243748,0.2113379,0.5200968,0.1494671
S14000019,"East Kilbride, Strathaven and Lesmahagow",-0.34420252,-0.4829155,0.36976528,0.13284633,0.24253662,0.08481495,1.6297951,1.1308862,0.36976528,0.22375701,0.5137783,0.1418314
S14000020,East Lothian,-0.3242249,-0.28638697,0.32358196,0.08586393,0.10463186,0.084756024,-0.16299383,0.9294583,0.32358196,0.10891741,0.50758827,0.13743183
S14000021,East Renfrewshire,-0.29927826,-0.49196723,0.34380913,0.13876297,0.24066824,0.092773914,1.5566864,1.2251308,0.34380913,0.23457518,0.5100517,0.1431059
S14000022,Edinburgh East,-0.5775356,-0.40869778,0.34510994,0.10033353,0.1488272,0.08171462,-0.5187988,1.075087,0.34510994,0.1835146,0.5091858,0.14259447
S14000023,Edinburgh North and Leith,-0.5775356,-0.40869778,0.34510994,0.10033353,0.1488272,0.08171462,-0.5187988,1.075087,0.34510994,0.1835146,0.5091858,0.14259447
S14000024,Edinburgh South,-0.5775356,-0.40869778,0.34510994,0.10033353,0.1488272,0.08171462,-0.5187988,1.075087,0.34510994,0.1835146,0.5091858,0.14259447
S14000025,Edinburgh South West,-0.36376667,-0.39762986,0.35440636,0.10429322,0.15840608,0.08104604,-0.3197403,1.12057,0.35440636,0.18748137,0.5113921,0.14493945
S14000026,Edinburgh West,-0.36376667,-0.57594967,0.35440636,0.09909405,0.15029615,0.071195126,-0.3197403,1.1105031,0.35440636,0.15043952,0.5113921,0.14517319
S14000027,Na h-Eileanan an Iar,-0.10514782,-0.24124381,0.17770767,0.11591747,0.18665552,0.042250898,1.6692789,1.0821661,0.17770767,0.1662111,0.4312497,0.08930729
S14000028,Falkirk,-0.37609005,-0.3357491,0.41358185,0.116237305,0.19658,0.07697712,1.5290375,1.1517512,0.41358185,0.18462735,0.52681303,0.15226153
S14000029,Glasgow Central,-0.27970982,-0.53340125,0.3488903,0.1366494,0.23697032,0.093516976,3.711357,1.2287447,0.3488903,0.23815554,0.51372814,0.14566544
S14000030,Glasgow East,-0.3195629,-0.4251156,0.3660202,0.14096117,0.24509399,0.09342756,2.1851196,1.2827482,0.3660202,0.2090286,0.5160651,0.15021846
S14000031,Glasgow North,-0.12463951,-0.33864003,0.3593006,0.14576001,0.25229326,0.095922455,3.141243,1.3086121,0.3593006,0.2113379,0.5191579,0.1494671
S14000032,Glasgow North East,-0.271739,-0.4251156,0.38557434,0.14096117,0.24509399,0.09342756,2.7547302,1.2827482,0.38557434,0.2090286,0.5210357,0.15021846
S14000033,Glasgow North West,-0.12463951,-0.38890862,0.3593006,0.15125564,0.26148817,0.09721476,3.141243,1.3437117,0.3593006,0.21079782,0.5191579,0.14830612
S14000034,Glasgow South,-0.27970982,-0.53340125,0.3488903,0.1366494,0.23697032,0.093516976,3.711357,1.2287447,0.3488903,0.23815554,0.51372814,0.14566544
S14000035,Glasgow South West,-0.27970982,-0.5145895,0.3488903,0.14003406,0.24070291,0.09530802,3.711357,1.2540962,0.3488903,0.23739198,0.51372814,0.14414619
S14000036,Glenrothes,-0.24166632,-0.5377241,0.28595638,0.09193753,0.12864599,0.06843426,0.24174881,0.9490626,0.28595638,0.09896454,0.51340795,0.14527324
S14000037,Gordon,-0.3723517,-0.25179762,0.35633776,0.07169428,0.036835685,0.07071189,0.07053728,0.62257135,0.35633776,0.103412285,0.5237278,0.14110698
S14000038,Inverclyde,-0.15434837,-0.3910712,0.32216644,0.17331275,0.29539728,0.09801349,4.334488,1.5414996,0.32216644,0.20896342,0.50116014,0.14336738
S14000039,"Inverness, Nairn, Badenoch and Strathspey",-0.51970685,-0.22571293,0.370163,0.12768638,0.2137637,0.043281447,0.90269196,1.2841122,0.370163,0.22011973,0.53296274,0.14805081
S14000040,Kilmarnock and Loudoun,-0.32304382,-0.5171697,0.37501678,0.14007224,0.2563742,0.08293185,2.2504134,1.1207327,0.37501678,0.21662694,0.5104245,0.13486645
S14000041,Kirkcaldy and Cowdenbeath,-0.2623167,-0.49178308,0.30308533,0.09470459,0.13833109,0.06734307,0.20442963,1.0636861,0.30308533,0.11620046,0.5040026,0.14345768
S14000042,Lanark and Hamilton East,-0.41714954,-0.26229468,0.3868586,0.1245908,0.22130191,0.08485142,1.7667719,1.1780554,0.3868586,0.2084848,0.517639,0.14307958
S14000043,Linlithgow and East Falkirk,-0.33333206,-0.39207223,0.39871025,0.11126452,0.18651015,0.07495883,0.6984685,1.1452191,0.39871025,0.19010726,0.51783705,0.14904583
S14000044,Livingston,-0.5311594,-0.40097195,0.38700533,0.112955794,0.18581389,0.08143674,0.47269058,1.1596898,0.38700533,0.20401892,0.51746595,0.14696829
S14000045,Midlothian,-0.5577905,-0.46390447,0.3961339,0.09914248,0.14489686,0.08675543,-0.5065117,1.0474151,0.3961339,0.18474375,0.52029896,0.14366254
S14000046,Moray,-0.54558605,-0.14228074,0.3379645,0.086857036,0.06586646,0.06415739,-1.3747513,0.8439865,0.3379645,0.17164946,0.5189928,0.14373603
S14000047,Motherwell and Wishaw,-0.24637508,-0.3674479,0.3984089,0.12644804,0.22611675,0.08327681,1.2972565,1.1762545,0.3984089,0.22996126,0.51835585,0.14612994
S14000048,North Ayrshire and Arran,-0.14411259,-0.32574472,0.31362343,0.15358177,0.25108066,0.10091999,2.1362333,1.2872301,0.31362343,0.21361227,0.4837284,0.12685847
S14000049,North East Fife,-0.15244508,-0.45734817,0.27275825,0.086791545,0.11452601,0.06913294,0.8617716,0.8434532,0.27275825,0.08726162,0.5130084,0.14525989
S14000050,Ochil and South Perthshire,-0.30812308,-0.43820068,0.3672932,0.13119632,0.20599285,0.08319995,2.0728333,1.2000962,0.3672932,0.1308239,0.538724,0.15813965
S14000051,Orkney and Shetland,-0.28419763,-0.22356303,0.32119516,0.08795435,0.09570211,0.053542808,1.6750257,0.8528562,0.32119516,0.15756428,0.48431376,0.10344817
S14000052,Paisley and Renfrewshire North,-0.19565392,-0.3681231,0.33805466,0.15904135,0.2735418,0.09633422,3.7418594,1.4098114,0.33805466,0.20672862,0.5108056,0.14603108
S14000053,Paisley and Renfrewshire South,-0.13864581,-0.31584305,0.34705988,0.14596513,0.24573013,0.09374112,4.101255,1.2996075,0.34705988,0.22212082,0.51049995,0.13950817
S14000054,Perth and North Perthshire,-0.3160252,-0.32003784,0.38617826,0.14605963,0.23664497,0.08170245,2.365626,1.3469644,0.38617826,0.16104095,0.54910606,0.15250051
S14000055,"Ross, Skye and Lochaber",-0.2010513,-0.2511719,0.28633133,0.1879916,0.36675906,0.044320375,2.573098,1.7200612,0.28633133,0.20157352,0.49919468,0.13004708
S14000056,Rutherglen and Hamilton West,-0.3195629,-0.49854472,0.3660202,0.13019216,0.23036894,0.087328136,2.1851196,1.1900163,0.3660202,0.23515718,0.5160651,0.14607033
S14000057,Stirling,-0.2469877,-0.32295108,0.3683842,0.18945251,0.33076337,0.10107677,2.8596942,1.7402507,0.3683842,0.17985086,0.53133297,0.15316081
S14000058,West Aberdeenshire and Kincardine,-0.42749316,-0.43377727,0.37975743,0.09055352,0.07701905,0.07236362,1.6305118,0.8025846,0.37975743,0.117285065,0.5379827,0.14805838
S14000059,West Dunbartonshire,-0.07898617,-0.35683322,0.34167862,0.16858561,0.2925758,0.0998823,3.5470047,1.5079055,0.34167862,0.19786699,0.51451874,0.15201001
W07000041,Ynys Mon,-0.31971034,-0.53029835,0.3640358,0.113642626,0.13253854,0.069451384,2.0998414,1.2219102,0.3640358,0.24712668,0.50158674,0.13239752
W07000042,Delyn,-0.06340313,-0.37425208,0.42175293,0.08784262,0.09283822,0.07373562,0.51748276,1.0021347,0.42175293,0.19116259,0.5177083,0.17160027
W07000043,Alyn and Deeside,-0.26340437,-0.3116076,0.4827881,0.08396354,0.08652294,0.070599586,1.2634621,0.9653163,0.4827881,0.19776148,0.52448225,0.17972928
W07000044,Wrexham,-0.2760887,-0.31447375,0.5066509,0.082183115,0.08390421,0.06973726,0.22330475,0.94987595,0.5066509,0.20109504,0.5286417,0.18336333
W07000045,Llanelli,0.237319,-0.66311574,0.5080128,0.19324136,0.2675469,0.15358423,0.12002945,2.2434294,0.5080128,0.13703069,0.52882147,0.15911704
W07000046,Gower,0.17922688,-0.68061656,0.545379,0.20113549,0.27836332,0.15699992,0.75281525,2.3505154,0.545379,0.14669248,0.52847546,0.15646389
W07000047,Swansea West,0.086956024,-0.6081384,0.5183716,0.18615246,0.26251405,0.1434028,2.112175,2.2514973,0.5183716,0.15682733,0.5322304,0.15851235
W07000048,Swansea East,0.34130573,-0.43720347,0.60134125,0.18204474,0.26586357,0.1335926,-1.5401459,2.2035213,0.60134125,0.16163215,0.52862644,0.16055217
W07000049,Aberavon,0.48477936,-0.3063994,0.59503365,0.16709346,0.23772082,0.12540068,-1.4839325,2.1494727,0.59503365,0.15159416,0.53179264,0.16116306
W07000050,Cardiff Central,0.2688408,-0.36040768,0.5749645,0.14463268,0.17577621,0.12574774,-0.74946594,2.0113711,0.5749645,0.17848629,0.5365324,0.17079441
W07000051,Cardiff North,0.2688408,-0.36040768,0.5749645,0.14463268,0.17577621,0.12574774,-0.74946594,2.0113711,0.5749645,0.17848629,0.5365324,0.17079441
W07000052,Rhondda,-0.0065202713,-0.22460318,0.57138824,0.1549571,0.20229208,0.12615159,-2.8841705,2.1201077,0.57138824,0.16358761,0.5317087,0.16691484
W07000053,Torfaen,0.1608696,-0.1270266,0.60119057,0.12883079,0.15220465,0.10649905,-0.31957245,1.8117843,0.60119057,0.19573152,0.537591,0.17778152
W07000054,Monmouth,0.23097682,-0.38473538,0.61712,0.107916266,0.11586533,0.08868707,0.76070213,1.595646,0.61712,0.21167144,0.53766394,0.18869539
W07000055,Newport East,0.2014494,-0.58368397,0.5785408,0.10912512,0.12062972,0.09641286,1.6956177,1.5643876,0.5785408,0.23590213,0.5398207,0.18747753
W07000056,Newport West,0.19420433,-0.42309937,0.5603714,0.120103374,0.1376659,0.105930224,0.89914703,1.7012911,0.5603714,0.21550953,0.5375366,0.18259838
W07000057,Arfon,-0.2442038,-0.5103596,0.45354605,0.13476188,0.19336778,0.076873615,1.4165058,1.4840994,0.45354605,0.25786218,0.5080414,0.14339866
W07000058,Aberconwy,-0.25072497,-0.47777992,0.44431496,0.12586202,0.18851921,0.07845862,0.18768921,1.4506865,0.44431496,0.23355092,0.5138281,0.15329155
W07000059,Clwyd West,-0.19358198,-0.42737225,0.4357207,0.102907084,0.1323369,0.079492904,-0.15756552,1.2029909,0.4357207,0.18843274,0.51892644,0.16531934
W07000060,Vale of Clwyd,-0.1753629,-0.5159667,0.42843118,0.09403873,0.10073664,0.08413058,-0.14674886,1.1008863,0.42843118,0.1866247,0.51374465,0.16331325
W07000061,Dwyfor Meirionnydd,-0.05601444,-0.5099341,0.4514142,0.15524068,0.24196029,0.094214916,0.87081033,1.6313998,0.4514142,0.24082997,0.51845115,0.15182246
W07000062,Clwyd South,-0.09372028,-0.2565924,0.48248196,0.09183562,0.10944606,0.07150236,-0.041416805,1.0723636,0.48248196,0.18712986,0.5296919,0.17894378
W07000063,Montgomeryshire,0.26967996,-0.21559021,0.50387716,0.111680694,0.16757981,0.071004294,-0.84041995,1.266161,0.50387716,0.16012432,0.5308276,0.16949585
W07000064,Ceredigion,0.11652164,-0.47426087,0.54333293,0.13720188,0.20309392,0.092808045,1.4204555,1.4532393,0.54333293,0.20996909,0.5212793,0.1597909
W07000065,Preseli Pembrokeshire,0.27753544,-0.7193977,0.5186889,0.1329593,0.15037651,0.1281663,1.9095964,1.5027679,0.5186889,0.17999744,0.51319015,0.13623278
W07000066,Carmarthen West and South Pembrokeshire,0.27503967,-0.65227437,0.54522514,0.15141219,0.18478349,0.14733249,0.987815,1.7586461,0.54522514,0.13578579,0.52046174,0.14556496
W07000067,Carmarthen East and Dinefwr,0.23383471,-0.43663096,0.5988635,0.1611615,0.23711799,0.11649738,-1.0412827,1.8711152,0.5988635,0.15950021,0.52636904,0.16290894
W07000068,Brecon and Radnorshire,0.30365315,-0.39252877,0.5616582,0.12820907,0.18137668,0.08491437,-0.65272397,1.6534153,0.5616582,0.16357927,0.5316117,0.16974802
W07000069,Neath,0.42427492,-0.41000414,0.6034632,0.17954464,0.26813823,0.12613954,-2.5106354,2.2147536,0.6034632,0.15399657,0.5287843,0.1618853
